...1,country,state,recorded_date,PRCP,TMAX,prcp_mean,temp_max_mean
4895,us,Colorado,2021-10-02,0,22.8,0.32857142857142857,24.457142857142856
4896,us,Colorado,2021-10-03,0,25.6,0.32857142857142857,23.585714285714285
4897,us,Colorado,2021-10-04,0,27.2,0.32857142857142857,22.942857142857143
4898,us,Colorado,2021-10-05,0,28.3,0.32857142857142857,23.014285714285712
4899,us,Colorado,2021-10-06,0,29.4,0.07142857142857142,24.114285714285717
4900,us,Colorado,2021-10-07,0,25.6,0,25.714285714285715
4901,us,Colorado,2021-10-08,0,25.6,0,26.357142857142858
4902,us,Colorado,2021-10-09,0,23.3,0,26.428571428571427
4903,us,Colorado,2021-10-10,0,19.4,0,25.542857142857144
4904,us,Colorado,2021-10-11,0,21.1,0,24.671428571428574
4905,us,Colorado,2021-10-12,1,13.9,0.14285714285714285,22.614285714285717
4906,us,Colorado,2021-10-13,0,15.6,0.14285714285714285,20.642857142857142
4907,us,Colorado,2021-10-14,0,12.2,0.14285714285714285,18.728571428571428
4908,us,Colorado,2021-10-15,0.3,12.8,0.18571428571428572,16.9
4909,us,Colorado,2021-10-16,0,21.1,0.18571428571428572,16.58571428571429
4910,us,Colorado,2021-10-17,0,25,0.18571428571428572,17.38571428571429
4911,us,Colorado,2021-10-18,0,25,0.18571428571428572,17.942857142857143
4912,us,Colorado,2021-10-19,0,15,0.04285714285714286,18.1
4913,us,Colorado,2021-10-20,0,16.1,0.04285714285714286,18.17142857142857
4914,us,Colorado,2021-10-21,0,19.4,0.04285714285714286,19.2
4915,us,Colorado,2021-10-22,0,23.3,0,20.7
4916,us,Colorado,2021-10-23,0,21.1,0,20.7
4917,us,Colorado,2021-10-24,0,18.9,0,19.828571428571426
4918,us,Colorado,2021-10-25,0,27.8,0,20.228571428571428
4919,us,Colorado,2021-10-26,0.8,24.4,0.1142857142857143,21.57142857142857
4920,us,Colorado,2021-10-27,0,14.4,0.1142857142857143,21.32857142857143
4921,us,Colorado,2021-10-28,0,14.4,0.1142857142857143,20.614285714285717
4922,us,Colorado,2021-10-29,0,23.3,0.1142857142857143,20.61428571428571
4923,us,Colorado,2021-10-30,0,21.7,0.1142857142857143,20.699999999999996
4924,us,Colorado,2021-10-31,0,6.7,0.1142857142857143,18.95714285714286
4925,us,Colorado,2021-11-01,0,5,0.1142857142857143,15.7
4926,us,Colorado,2021-11-02,1.5,6.1,0.21428571428571427,13.085714285714287
4927,us,Colorado,2021-11-03,0,15.6,0.21428571428571427,13.257142857142856
4928,us,Colorado,2021-11-04,0,20.6,0.21428571428571427,14.142857142857142
4929,us,Colorado,2021-11-05,0,23.3,0.21428571428571427,14.142857142857144
4930,us,Colorado,2021-11-06,0,26.7,0.21428571428571427,14.857142857142856
4931,us,Colorado,2021-11-07,0,25,0.21428571428571427,17.471428571428568
4932,us,Colorado,2021-11-08,0,10.6,0.21428571428571427,18.27142857142857
4933,us,Colorado,2021-11-09,0,13.9,0,19.385714285714283
4934,us,Colorado,2021-11-10,0,14.4,0,19.214285714285715
4935,us,Colorado,2021-11-11,0,13.3,0,18.17142857142857
4936,us,Colorado,2021-11-12,0,12.2,0,16.585714285714285
4937,us,Colorado,2021-11-13,0,19.4,0,15.542857142857144
4938,us,Colorado,2021-11-14,0,20,0,14.828571428571427
4939,us,Colorado,2021-11-15,0,23.3,0,16.642857142857142
4940,us,Colorado,2021-11-16,0,21.7,0,17.75714285714286
4941,us,Colorado,2021-11-17,0,2.8,0,16.099999999999998
4942,us,Colorado,2021-11-18,0,14.4,0,16.257142857142856
4943,us,Colorado,2021-11-19,0,18.9,0,17.214285714285715
4944,us,Colorado,2021-11-20,0.3,10.6,0.04285714285714286,15.957142857142856
4945,us,Colorado,2021-11-21,0,12.8,0.04285714285714286,14.928571428571429
4946,us,Colorado,2021-11-22,0,20,0.04285714285714286,14.457142857142856
4947,us,Colorado,2021-11-23,0,21.7,0.04285714285714286,14.457142857142856
4948,us,Colorado,2021-11-24,0,12.8,0.04285714285714286,15.885714285714284
4949,us,Colorado,2021-11-25,0,15,0.04285714285714286,15.97142857142857
4950,us,Colorado,2021-11-26,0,20,0.04285714285714286,16.128571428571426
4951,us,Colorado,2021-11-27,0,12.2,0,16.357142857142858
4952,us,Colorado,2021-11-28,0,19.4,0,17.3
4953,us,Colorado,2021-11-29,0,22.2,0,17.614285714285714
4954,us,Colorado,2021-11-30,0,16.1,0,16.814285714285713
4955,us,Colorado,2021-12-01,0,22.8,0,18.242857142857144
4956,us,Colorado,2021-12-02,0,22.2,0,19.27142857142857
4957,us,Colorado,2021-12-03,0,16.7,0,18.8
4958,us,Colorado,2021-12-04,0,20,0,19.914285714285715
4959,us,Colorado,2021-12-05,0,17.8,0,19.685714285714283
4960,us,Colorado,2021-12-06,0,0.6,0,16.6
4961,us,Colorado,2021-12-07,0,11.7,0,15.971428571428572
4962,us,Colorado,2021-12-08,0,11.7,0,14.385714285714286
4963,us,Colorado,2021-12-09,0,11.1,0,12.8
4964,us,Colorado,2021-12-10,0.8,2.8,0.1142857142857143,10.814285714285717
4965,us,Colorado,2021-12-11,0,10.6,0.1142857142857143,9.471428571428572
4966,us,Colorado,2021-12-12,0,18.3,0.1142857142857143,9.542857142857144
4967,us,Colorado,2021-12-13,0,15,0.1142857142857143,11.6
4968,us,Colorado,2021-12-14,0,19.4,0.1142857142857143,12.7
4969,us,Colorado,2021-12-15,0,12.2,0.1142857142857143,12.771428571428569
4970,us,Colorado,2021-12-16,0,11.1,0.1142857142857143,12.77142857142857
4971,us,Colorado,2021-12-17,0,6.7,0,13.328571428571427
4972,us,Colorado,2021-12-18,0,7.2,0,12.842857142857142
4973,us,Colorado,2021-12-19,0,16.1,0,12.528571428571428
4974,us,Colorado,2021-12-20,0,15.6,0,12.614285714285716
4975,us,Colorado,2021-12-21,0,17.2,0,12.3
4976,us,Colorado,2021-12-22,0,17.8,0,13.1
4977,us,Colorado,2021-12-23,0,16.7,0,13.900000000000002
4978,us,Colorado,2021-12-24,0.3,11.1,0.04285714285714286,14.528571428571428
4979,us,Colorado,2021-12-25,0,12.8,0.04285714285714286,15.328571428571426
4980,us,Colorado,2021-12-26,0,11.7,0.04285714285714286,14.7
4981,us,Colorado,2021-12-27,0,8.9,0.04285714285714286,13.742857142857144
4982,us,Colorado,2021-12-28,0,0.6,0.04285714285714286,11.37142857142857
4983,us,Colorado,2021-12-29,0,0.6,0.04285714285714286,8.914285714285713
4984,us,Colorado,2021-12-30,0,9.4,0.04285714285714286,7.871428571428572
4985,us,Colorado,2021-12-31,3,3.9,0.42857142857142855,6.842857142857142
4986,us,Colorado,2022-01-01,3,-13.2,0.8571428571428571,3.128571428571429
4987,us,Colorado,2022-01-02,0,4.4,0.8571428571428571,2.085714285714286
4988,us,Colorado,2022-01-03,0,10.6,0.8571428571428571,2.3285714285714287
4989,us,Colorado,2022-01-04,0,8.3,0.8571428571428571,3.4285714285714284
4990,us,Colorado,2022-01-05,4.6,1.1,1.5142857142857142,3.5
4991,us,Colorado,2022-01-06,1.3,-2.7,1.6999999999999995,1.771428571428572
4992,us,Colorado,2022-01-07,0,13.9,1.2714285714285711,3.2
4993,us,Colorado,2022-01-08,0,6.1,0.8428571428571427,5.957142857142857
4994,us,Colorado,2022-01-09,0,1.1,0.8428571428571427,5.485714285714287
4995,us,Colorado,2022-01-10,0,13.3,0.8428571428571427,5.871428571428571
4996,us,Colorado,2022-01-11,0,13.9,0.8428571428571427,6.671428571428572
4997,us,Colorado,2022-01-12,0,14.4,0.18571428571428572,8.571428571428571
4998,us,Colorado,2022-01-13,0,16.7,0,11.342857142857143
4999,us,Colorado,2022-01-14,0,7.2,0,10.385714285714284
5000,us,Colorado,2022-01-15,0,10,0,10.94285714285714
5001,us,Colorado,2022-01-16,0,13.9,0,12.77142857142857
5002,us,Colorado,2022-01-17,0,16.7,0,13.257142857142858
5003,us,Colorado,2022-01-18,0,14.4,0,13.328571428571433
5004,us,Colorado,2022-01-19,0.3,-0.5,0.04285714285714286,11.2
5005,us,Colorado,2022-01-20,0,3.9,0.04285714285714286,9.37142857142857
5006,us,Colorado,2022-01-21,0.5,2.2,0.1142857142857143,8.657142857142857
5007,us,Colorado,2022-01-22,0,6.7,0.1142857142857143,8.185714285714287
5008,us,Colorado,2022-01-23,0,11.1,0.1142857142857143,7.785714285714286
5009,us,Colorado,2022-01-24,0,7.2,0.1142857142857143,6.428571428571429
5010,us,Colorado,2022-01-25,6.4,-1,1.0285714285714287,4.228571428571429
5011,us,Colorado,2022-01-26,0,1.7,0.9857142857142858,4.542857142857143
5012,us,Colorado,2022-01-27,3.8,-1.6,1.5285714285714285,3.7571428571428567
5013,us,Colorado,2022-01-28,0,6.1,1.457142857142857,4.314285714285714
5014,us,Colorado,2022-01-29,0,13.3,1.457142857142857,5.257142857142857
5015,us,Colorado,2022-01-30,0,11.7,1.457142857142857,5.3428571428571425
5016,us,Colorado,2022-01-31,0,15.6,1.457142857142857,6.542857142857143
5017,us,Colorado,2022-02-01,2,-1,0.8285714285714285,6.542857142857143
5018,us,Colorado,2022-02-02,2.8,-8.8,1.2285714285714284,5.042857142857143
5019,us,Colorado,2022-02-03,0,-5.5,0.6857142857142857,4.485714285714286
5020,us,Colorado,2022-02-04,0,1.7,0.6857142857142857,3.857142857142857
5021,us,Colorado,2022-02-05,0,8.3,0.6857142857142857,3.142857142857143
5022,us,Colorado,2022-02-06,0,3.3,0.6857142857142857,1.9428571428571428
5023,us,Colorado,2022-02-07,0,10,0.6857142857142857,1.1428571428571428
5024,us,Colorado,2022-02-08,0,10,0.4,2.714285714285715
5025,us,Colorado,2022-02-09,0,12.2,0,5.714285714285714
5026,us,Colorado,2022-02-10,0,16.1,0,8.799999999999999
5027,us,Colorado,2022-02-11,6.1,8.3,0.8714285714285713,9.742857142857144
5028,us,Colorado,2022-02-12,0,4.4,0.8714285714285713,9.185714285714283
5029,us,Colorado,2022-02-13,0,13.9,0.8714285714285713,10.7
5030,us,Colorado,2022-02-14,0,16.1,0.8714285714285713,11.571428571428571
5031,us,Colorado,2022-02-15,0,13.9,0.8714285714285713,12.128571428571428
5032,us,Colorado,2022-02-16,6.1,1.1,1.7428571428571429,10.542857142857144
5033,us,Colorado,2022-02-17,0.8,-1.6,1.8571428571428572,8.014285714285714
5034,us,Colorado,2022-02-18,0,7.8,0.9857142857142857,7.942857142857142
5035,us,Colorado,2022-02-19,0,15,0.9857142857142857,9.457142857142856
5036,us,Colorado,2022-02-20,0,17.2,0.9857142857142857,9.928571428571429
5037,us,Colorado,2022-02-21,0,12.8,0.9857142857142857,9.457142857142856
5038,us,Colorado,2022-02-22,2.3,-13.2,1.3142857142857145,5.585714285714286
5039,us,Colorado,2022-02-23,0.5,-9.9,0.5142857142857142,4.014285714285714
5040,us,Colorado,2022-02-24,3.3,-6,0.8714285714285713,3.3857142857142857
5041,us,Colorado,2022-02-25,0,-2.7,0.8714285714285713,1.8857142857142857
5042,us,Colorado,2022-02-26,0,3.9,0.8714285714285713,0.3000000000000002
5043,us,Colorado,2022-02-27,0,15,0.8714285714285713,-0.01428571428571423
5044,us,Colorado,2022-02-28,0,18.3,0.8714285714285713,0.7714285714285707
5045,us,Colorado,2022-03-01,0,20.6,0.5428571428571428,5.6000000000000005
5046,us,Colorado,2022-03-02,0,23.3,0.4714285714285714,10.342857142857143
5047,us,Colorado,2022-03-03,0,22.8,0,14.457142857142856
5048,us,Colorado,2022-03-04,0,18.9,0,17.54285714285714
5049,us,Colorado,2022-03-05,4.6,4.4,0.6571428571428571,17.614285714285714
5050,us,Colorado,2022-03-06,2.3,-5.5,0.9857142857142857,14.685714285714283
5051,us,Colorado,2022-03-07,0,-0.5,0.9857142857142857,12
5052,us,Colorado,2022-03-08,0,3.9,0.9857142857142857,9.614285714285714
5053,us,Colorado,2022-03-09,2.8,-5.5,1.3857142857142857,5.5
5054,us,Colorado,2022-03-10,0,-7.1,1.3857142857142857,1.2285714285714284
5055,us,Colorado,2022-03-11,0,0.6,1.3857142857142857,-1.3857142857142857
5056,us,Colorado,2022-03-12,0,15,0.7285714285714285,0.1285714285714286
5057,us,Colorado,2022-03-13,0,17.2,0.4,3.371428571428571
5058,us,Colorado,2022-03-14,0,12.8,0.4,5.271428571428571
5059,us,Colorado,2022-03-15,0,21.1,0.4,7.728571428571429
5060,us,Colorado,2022-03-16,10.4,12.8,1.4857142857142858,10.342857142857143
5061,us,Colorado,2022-03-17,5.3,3.3,2.242857142857143,11.828571428571427
5062,us,Colorado,2022-03-18,0,6.7,2.242857142857143,12.7
5063,us,Colorado,2022-03-19,0,13.3,2.242857142857143,12.457142857142856
5064,us,Colorado,2022-03-20,0,18.9,2.242857142857143,12.7
5065,us,Colorado,2022-03-21,0,6.7,2.242857142857143,11.828571428571433
5066,us,Colorado,2022-03-22,0,6.7,2.242857142857143,9.77142857142857
5067,us,Colorado,2022-03-23,0,12.8,0.7571428571428571,9.77142857142857
5068,us,Colorado,2022-03-24,0,20.6,0,12.242857142857146
5069,us,Colorado,2022-03-25,0,17.2,0,13.742857142857144
5070,us,Colorado,2022-03-26,0,25.6,0,15.5
5071,us,Colorado,2022-03-27,0,22.8,0,16.05714285714286
5072,us,Colorado,2022-03-28,0,26.7,0,18.914285714285715
5073,us,Colorado,2022-03-29,4.3,12.8,0.6142857142857142,19.78571428571429
5074,us,Colorado,2022-03-30,0,8.9,0.6142857142857142,19.22857142857143
5075,us,Colorado,2022-03-31,0,16.7,0.6142857142857142,18.67142857142857
5076,us,Colorado,2022-04-01,0,13.3,0.6142857142857142,18.114285714285717
5077,us,Colorado,2022-04-02,0,20.6,0.6142857142857142,17.400000000000002
5078,us,Colorado,2022-04-03,0,11.1,0.6142857142857142,15.72857142857143
5079,us,Colorado,2022-04-04,0,19.4,0.6142857142857142,14.685714285714289
5080,us,Colorado,2022-04-05,0,16.1,0,15.157142857142858
5081,us,Colorado,2022-04-06,0,9.4,0,15.228571428571428
5082,us,Colorado,2022-04-07,0,11.7,0,14.514285714285716
5083,us,Colorado,2022-04-08,0,19.4,0,15.385714285714284
5084,us,Colorado,2022-04-09,0,24.4,0,15.928571428571429
5085,us,Colorado,2022-04-10,0.3,13.9,0.04285714285714286,16.32857142857143
5086,us,Colorado,2022-04-11,0,18.3,0.04285714285714286,16.171428571428574
5087,us,Colorado,2022-04-12,0,15.6,0.04285714285714286,16.1
5088,us,Colorado,2022-04-13,0,6.7,0.04285714285714286,15.714285714285715
5089,us,Colorado,2022-04-14,0,15,0.04285714285714286,16.185714285714287
5090,us,Colorado,2022-04-15,0,16.1,0.04285714285714286,15.714285714285714
5091,us,Colorado,2022-04-16,0,16.7,0.04285714285714286,14.614285714285714
5092,us,Colorado,2022-04-17,0,20,0,15.485714285714286
5093,us,Colorado,2022-04-18,0,18.3,0,15.485714285714284
5094,us,Colorado,2022-04-19,0,26.7,0,17.071428571428573
5095,us,Colorado,2022-04-20,0,21.1,0,19.12857142857143
5096,us,Colorado,2022-04-21,0,26.7,0,20.8
5097,us,Colorado,2022-04-22,0,31.7,0,23.02857142857143
5098,us,Colorado,2022-04-23,0,16.7,0,23.02857142857143
5099,us,Colorado,2022-04-24,0,12.8,0,22
5100,us,Colorado,2022-04-25,0,14.4,0,21.442857142857143
5101,us,Colorado,2022-04-26,0,22.8,0,20.88571428571429
5102,us,Colorado,2022-04-27,0,23.3,0,21.2
5103,us,Colorado,2022-04-28,0,25,0,20.957142857142856
5104,us,Colorado,2022-04-29,1.3,18.9,0.18571428571428572,19.12857142857143
5105,us,Colorado,2022-04-30,0,18.3,0.18571428571428572,19.357142857142858
5106,us,Colorado,2022-05-01,10.7,20,1.7142857142857142,20.385714285714283
5107,us,Colorado,2022-05-02,11.7,6.1,3.3857142857142857,19.2
5108,us,Colorado,2022-05-03,0.5,15,3.457142857142857,18.085714285714285
5109,us,Colorado,2022-05-04,2.3,10,3.7857142857142856,16.185714285714287
5110,us,Colorado,2022-05-05,0,20.6,3.7857142857142856,15.55714285714286
5111,us,Colorado,2022-05-06,0,27.8,3.6,16.82857142857143
5112,us,Colorado,2022-05-07,0,31.7,3.6,18.74285714285714
5113,us,Colorado,2022-05-08,0,25,2.0714285714285716,19.457142857142856
5114,us,Colorado,2022-05-09,0,22.2,0.4,21.75714285714286
5115,us,Colorado,2022-05-10,0,27.2,0.32857142857142857,23.5
5116,us,Colorado,2022-05-11,0,32.2,0,26.671428571428574
5117,us,Colorado,2022-05-12,0,22.2,0,26.9
5118,us,Colorado,2022-05-13,0,23.3,0,26.25714285714286
5119,us,Colorado,2022-05-14,0,27.2,0,25.61428571428571
5120,us,Colorado,2022-05-15,0,24.4,0,25.52857142857143
5121,us,Colorado,2022-05-16,0,28.9,0,26.485714285714284
5122,us,Colorado,2022-05-17,0,29.4,0,26.799999999999994
5123,us,Colorado,2022-05-18,0,28.3,0,26.24285714285714
5124,us,Colorado,2022-05-19,0,31.1,0,27.514285714285716
5125,us,Colorado,2022-05-20,18,5,2.5714285714285716,24.9
5126,us,Colorado,2022-05-21,1.8,10,2.8285714285714287,22.442857142857147
5127,us,Colorado,2022-05-22,0,13.9,2.8285714285714287,20.942857142857143
5128,us,Colorado,2022-05-23,0,16.7,2.8285714285714287,19.2
5129,us,Colorado,2022-05-24,0,11.1,2.8285714285714287,16.585714285714285
5130,us,Colorado,2022-05-25,0,21.7,2.8285714285714287,15.642857142857142
5131,us,Colorado,2022-05-26,0,27.8,2.8285714285714287,15.171428571428573
5132,us,Colorado,2022-05-27,0,31.7,0.2571428571428572,18.985714285714288
5133,us,Colorado,2022-05-28,0,31.1,0,22
5134,us,Colorado,2022-05-29,2.8,25,0.4,23.58571428571428
5135,us,Colorado,2022-05-30,0,19.4,0.4,23.971428571428568
5136,us,Colorado,2022-05-31,18,17.8,2.9714285714285715,24.928571428571427
5137,us,Colorado,2022-06-01,13.2,14.4,4.857142857142857,23.885714285714283
5138,us,Colorado,2022-06-02,0,21.7,4.857142857142857,23.014285714285712
5139,us,Colorado,2022-06-03,0,25,4.857142857142857,22.057142857142857
5140,us,Colorado,2022-06-04,0,30,4.857142857142857,21.9
5141,us,Colorado,2022-06-05,0,28.9,4.457142857142857,22.45714285714286
5142,us,Colorado,2022-06-06,0,27.2,4.457142857142857,23.571428571428573
5143,us,Colorado,2022-06-07,0,27.8,1.8857142857142857,25
5144,us,Colorado,2022-06-08,0,26.1,0,26.67142857142857
5145,us,Colorado,2022-06-09,0,32.2,0,28.171428571428574
5146,us,Colorado,2022-06-10,0,32.2,0,29.2
5147,us,Colorado,2022-06-11,0,37.8,0,30.314285714285717
5148,us,Colorado,2022-06-12,0.3,35,0.04285714285714286,31.185714285714283
5149,us,Colorado,2022-06-13,0,37.2,0.04285714285714286,32.614285714285714
5150,us,Colorado,2022-06-14,0,29.4,0.04285714285714286,32.842857142857135
5151,us,Colorado,2022-06-15,0,31.1,0.04285714285714286,33.55714285714286
5152,us,Colorado,2022-06-16,0,34.4,0.04285714285714286,33.871428571428574
5153,us,Colorado,2022-06-17,0,37.2,0.04285714285714286,34.58571428571429
5154,us,Colorado,2022-06-18,0,33.3,0.04285714285714286,33.94285714285714
5155,us,Colorado,2022-06-19,0,32.8,0,33.628571428571426
5156,us,Colorado,2022-06-20,0,31.7,0,32.84285714285714
5157,us,Colorado,2022-06-21,0,25.6,0,32.3
5158,us,Colorado,2022-06-22,0,31.1,0,32.3
5159,us,Colorado,2022-06-23,0,33.9,0,32.22857142857142
5160,us,Colorado,2022-06-24,0,32.8,0,31.6
5161,us,Colorado,2022-06-25,0,22.2,0,30.01428571428571
5162,us,Colorado,2022-06-26,0,21.7,0,28.428571428571423
5163,us,Colorado,2022-06-27,0,31.1,0,28.342857142857135
5164,us,Colorado,2022-06-28,0,35,0,29.685714285714287
5165,us,Colorado,2022-06-29,1.3,33.9,0.18571428571428572,30.085714285714285
5166,us,Colorado,2022-06-30,0,27.8,0.18571428571428572,29.214285714285715
5167,us,Colorado,2022-07-01,4.1,30,0.7714285714285714,28.81428571428571
5168,us,Colorado,2022-07-02,0,32.2,0.7714285714285714,30.24285714285714
5169,us,Colorado,2022-07-03,0,34.4,0.7714285714285714,32.05714285714286
5170,us,Colorado,2022-07-04,0,35.6,0.7714285714285714,32.7
5171,us,Colorado,2022-07-05,0.3,35.6,0.8142857142857142,32.78571428571429
5172,us,Colorado,2022-07-06,0.3,30,0.6714285714285714,32.228571428571435
5173,us,Colorado,2022-07-07,8.1,32.8,1.8285714285714287,32.94285714285714
5174,us,Colorado,2022-07-08,0,35.6,1.242857142857143,33.74285714285714
5175,us,Colorado,2022-07-09,0,37.8,1.242857142857143,34.54285714285714
5176,us,Colorado,2022-07-10,0.8,38.3,1.3571428571428574,35.1
5177,us,Colorado,2022-07-11,0,27.2,1.3571428571428574,33.9
5178,us,Colorado,2022-07-12,0,35.6,1.3142857142857145,33.89999999999999
5179,us,Colorado,2022-07-13,0,37.2,1.2714285714285716,34.92857142857143
5180,us,Colorado,2022-07-14,0.3,37.2,0.15714285714285717,35.55714285714286
5181,us,Colorado,2022-07-15,0,35.6,0.15714285714285717,35.557142857142864
5182,us,Colorado,2022-07-16,0,34.4,0.15714285714285717,35.07142857142857
5183,us,Colorado,2022-07-17,0,36.1,0.04285714285714286,34.75714285714285
5184,us,Colorado,2022-07-18,0,37.8,0.04285714285714286,36.27142857142857
5185,us,Colorado,2022-07-19,0.5,36.1,0.1142857142857143,36.34285714285714
5186,us,Colorado,2022-07-20,0,36.1,0.1142857142857143,36.18571428571429
5187,us,Colorado,2022-07-21,0,36.7,0.07142857142857142,36.114285714285714
5188,us,Colorado,2022-07-22,0,36.7,0.07142857142857142,36.271428571428565
5189,us,Colorado,2022-07-23,2,36.7,0.35714285714285715,36.60000000000001
5190,us,Colorado,2022-07-24,0.3,30.6,0.4,35.81428571428571
5191,us,Colorado,2022-07-25,0,33.3,0.4,35.17142857142857
5192,us,Colorado,2022-07-26,0,30,0.32857142857142857,34.3
5193,us,Colorado,2022-07-27,0.3,33.3,0.37142857142857144,33.89999999999999
5194,us,Colorado,2022-07-28,0.8,27.2,0.48571428571428577,32.542857142857144
5195,us,Colorado,2022-07-29,7.6,30.6,1.5714285714285716,31.67142857142857
5196,us,Colorado,2022-07-30,0,33.3,1.285714285714286,31.185714285714283
5197,us,Colorado,2022-07-31,0,34.4,1.242857142857143,31.728571428571424
5198,us,Colorado,2022-08-01,0,36.7,1.242857142857143,32.214285714285715
5199,us,Colorado,2022-08-02,0,36.1,1.242857142857143,33.08571428571428
5200,us,Colorado,2022-08-03,0,33.3,1.2,33.08571428571428
5201,us,Colorado,2022-08-04,0,36.7,1.0857142857142856,34.44285714285714
5202,us,Colorado,2022-08-05,0.3,38.3,0.04285714285714286,35.542857142857144
5203,us,Colorado,2022-08-06,1.8,33.9,0.3,35.628571428571426
5204,us,Colorado,2022-08-07,0,28.9,0.3,34.84285714285715
5205,us,Colorado,2022-08-08,0,33.3,0.3,34.357142857142854
5206,us,Colorado,2022-08-09,0,35,0.3,34.199999999999996
5207,us,Colorado,2022-08-10,0,35,0.3,34.442857142857136
5208,us,Colorado,2022-08-11,0,36.7,0.3,34.44285714285714
5209,us,Colorado,2022-08-12,0,35,0.2571428571428572,33.971428571428575
5210,us,Colorado,2022-08-13,0,34.4,0,34.04285714285715
5211,us,Colorado,2022-08-14,0.3,35,0.04285714285714286,34.91428571428572
5212,us,Colorado,2022-08-15,2.8,30,0.4428571428571428,34.44285714285714
5213,us,Colorado,2022-08-16,2.8,21.7,0.8428571428571427,32.542857142857144
5214,us,Colorado,2022-08-17,0,28.9,0.8428571428571427,31.67142857142857
5215,us,Colorado,2022-08-18,0,32.2,0.8428571428571427,31.028571428571432
5216,us,Colorado,2022-08-19,0,29.4,0.8428571428571427,30.228571428571428
5217,us,Colorado,2022-08-20,0,27.2,0.8428571428571427,29.199999999999996
5218,us,Colorado,2022-08-21,29,28.9,4.942857142857143,28.328571428571426
5219,us,Colorado,2022-08-22,0,29.4,4.542857142857143,28.242857142857144
5220,us,Colorado,2022-08-23,0,30.6,4.142857142857143,29.514285714285712
5221,us,Colorado,2022-08-24,0,31.1,4.142857142857143,29.82857142857143
5222,us,Colorado,2022-08-25,0,32.2,4.142857142857143,29.82857142857143
5223,us,Colorado,2022-08-26,0,28.9,4.142857142857143,29.75714285714286
5224,us,Colorado,2022-08-27,0,32.2,4.142857142857143,30.47142857142857
5225,us,Colorado,2022-08-28,0,33.3,0,31.1
5226,us,Colorado,2022-08-29,0,31.1,0,31.342857142857135
5227,us,Colorado,2022-08-30,0,33.9,0,31.814285714285717
5228,us,Colorado,2022-08-31,0,34.4,0,32.285714285714285
5229,us,Colorado,2022-09-01,0,33.9,0,32.528571428571425
5230,us,Colorado,2022-09-02,12.7,35,1.8142857142857145,33.4
5231,us,Colorado,2022-09-03,0,31.7,1.8142857142857145,33.32857142857143
5232,us,Colorado,2022-09-04,0,35,1.8142857142857145,33.57142857142857
5233,us,Colorado,2022-09-05,0,36.1,1.8142857142857145,34.28571428571429
5234,us,Colorado,2022-09-06,0,36.7,1.8142857142857145,34.68571428571429
5235,us,Colorado,2022-09-07,0,37.2,1.8142857142857145,35.08571428571428
5236,us,Colorado,2022-09-08,0,37.2,1.8142857142857145,35.55714285714286
5237,us,Colorado,2022-09-09,1,18.9,0.14285714285714285,33.25714285714285
5238,us,Colorado,2022-09-10,4.6,10.6,0.7999999999999999,30.242857142857144
5239,us,Colorado,2022-09-11,0,25.6,0.7999999999999999,28.9
5240,us,Colorado,2022-09-12,0,31.1,0.7999999999999999,28.185714285714287
5241,us,Colorado,2022-09-13,0,32.8,0.7999999999999999,27.628571428571423
5242,us,Colorado,2022-09-14,1.3,27.8,0.9857142857142857,26.285714285714285
5243,us,Colorado,2022-09-15,0,26.7,0.9857142857142857,24.785714285714285
5244,us,Colorado,2022-09-16,0,28.3,0.8428571428571427,26.128571428571423
5245,us,Colorado,2022-09-17,0,29.4,0.18571428571428572,28.814285714285713
5246,us,Colorado,2022-09-18,0,30,0.18571428571428572,29.442857142857143
5247,us,Colorado,2022-09-19,0,33.3,0.18571428571428572,29.75714285714286
5248,us,Colorado,2022-09-20,0,33.3,0.18571428571428572,29.82857142857143
5249,us,Colorado,2022-09-21,3.6,19.4,0.5142857142857143,28.62857142857143
5250,us,Colorado,2022-09-22,0.8,17.2,0.6285714285714287,27.271428571428572
5251,us,Colorado,2022-09-23,0,27.8,0.6285714285714287,27.2
5252,us,Colorado,2022-09-24,0,27.8,0.6285714285714287,26.971428571428568
5253,us,Colorado,2022-09-25,0,25,0.6285714285714287,26.25714285714286
5254,us,Colorado,2022-09-26,0,28.3,0.6285714285714287,25.542857142857144
5255,us,Colorado,2022-09-27,0,27.8,0.6285714285714287,24.757142857142856
5256,us,Colorado,2022-09-28,0,30,0.1142857142857143,26.271428571428572
5257,us,Colorado,2022-09-29,0,29.4,0,28.014285714285716
5258,us,Colorado,2022-09-30,7.9,28.3,1.1285714285714286,28.08571428571429
5259,us,Wisconsin,2018-01-01,0,-16.6,NA,NA
5260,us,Wisconsin,2018-01-02,0,-12.1,NA,NA
5261,us,Wisconsin,2018-01-03,0.3,-11,NA,NA
5262,us,Wisconsin,2018-01-04,0,-12.7,NA,NA
5263,us,Wisconsin,2018-01-05,0,-13.2,NA,NA
5264,us,Wisconsin,2018-01-06,0,-11.6,NA,NA
5265,us,Wisconsin,2018-01-07,0.5,-0.5,NA,NA
5266,us,Wisconsin,2018-01-08,0,5.6,NA,NA
5267,us,Wisconsin,2018-01-09,0,4.4,NA,NA
5268,us,Wisconsin,2018-01-10,0.3,10,NA,NA
5269,us,Wisconsin,2018-01-11,4.3,10.6,NA,NA
5270,us,Wisconsin,2018-01-12,0,-7.1,NA,NA
